FileName,Count
C:/Users/Manav/our_dataset/train_data\61\080.json,31
C:/Users/Manav/our_dataset/train_data\61\081.json,31
C:/Users/Manav/our_dataset/train_data\61\082.json,31
C:/Users/Manav/our_dataset/train_data\61\083.json,30
C:/Users/Manav/our_dataset/train_data\61\084.json,30
C:/Users/Manav/our_dataset/train_data\61\085.json,30
C:/Users/Manav/our_dataset/train_data\61\086.json,30
C:/Users/Manav/our_dataset/train_data\61\087.json,30
C:/Users/Manav/our_dataset/train_data\61\088.json,30
C:/Users/Manav/our_dataset/train_data\61\089.json,30
C:/Users/Manav/our_dataset/train_data\61\090.json,29
C:/Users/Manav/our_dataset/train_data\61\091.json,29
C:/Users/Manav/our_dataset/train_data\61\092.json,29
C:/Users/Manav/our_dataset/train_data\61\093.json,29
C:/Users/Manav/our_dataset/train_data\61\094.json,30
C:/Users/Manav/our_dataset/train_data\61\095.json,30
C:/Users/Manav/our_dataset/train_data\61\096.json,30
C:/Users/Manav/our_dataset/train_data\61\097.json,30
C:/Users/Manav/our_dataset/train_data\61\098.json,30
C:/Users/Manav/our_dataset/train_data\61\099.json,30
C:/Users/Manav/our_dataset/train_data\61\100.json,30
C:/Users/Manav/our_dataset/train_data\61\101.json,30
C:/Users/Manav/our_dataset/train_data\61\102.json,30
C:/Users/Manav/our_dataset/train_data\61\103.json,30
C:/Users/Manav/our_dataset/train_data\61\104.json,30
C:/Users/Manav/our_dataset/train_data\61\105.json,30
C:/Users/Manav/our_dataset/train_data\61\106.json,30
C:/Users/Manav/our_dataset/train_data\61\107.json,30
C:/Users/Manav/our_dataset/train_data\61\108.json,30
C:/Users/Manav/our_dataset/train_data\61\109.json,30
C:/Users/Manav/our_dataset/train_data\61\110.json,30
C:/Users/Manav/our_dataset/train_data\61\111.json,30
C:/Users/Manav/our_dataset/train_data\61\112.json,30
C:/Users/Manav/our_dataset/train_data\61\113.json,30
C:/Users/Manav/our_dataset/train_data\61\114.json,30
C:/Users/Manav/our_dataset/train_data\61\115.json,29
C:/Users/Manav/our_dataset/train_data\61\116.json,30
C:/Users/Manav/our_dataset/train_data\61\117.json,30
C:/Users/Manav/our_dataset/train_data\61\118.json,30
C:/Users/Manav/our_dataset/train_data\61\119.json,30
C:/Users/Manav/our_dataset/train_data\61\120.json,30
C:/Users/Manav/our_dataset/train_data\61\121.json,30
C:/Users/Manav/our_dataset/train_data\61\122.json,30
C:/Users/Manav/our_dataset/train_data\61\123.json,30
C:/Users/Manav/our_dataset/train_data\61\124.json,30
C:/Users/Manav/our_dataset/train_data\61\125.json,30
C:/Users/Manav/our_dataset/train_data\61\126.json,30
C:/Users/Manav/our_dataset/train_data\61\127.json,30
C:/Users/Manav/our_dataset/train_data\61\128.json,30
C:/Users/Manav/our_dataset/train_data\61\129.json,30
C:/Users/Manav/our_dataset/train_data\61\130.json,30
C:/Users/Manav/our_dataset/train_data\61\131.json,30
C:/Users/Manav/our_dataset/train_data\61\132.json,30
C:/Users/Manav/our_dataset/train_data\61\133.json,30
C:/Users/Manav/our_dataset/train_data\61\134.json,30
C:/Users/Manav/our_dataset/train_data\61\135.json,30
C:/Users/Manav/our_dataset/train_data\61\136.json,30
C:/Users/Manav/our_dataset/train_data\61\137.json,30
C:/Users/Manav/our_dataset/train_data\61\138.json,30
C:/Users/Manav/our_dataset/train_data\61\139.json,30
C:/Users/Manav/our_dataset/train_data\61\140.json,30
C:/Users/Manav/our_dataset/train_data\61\141.json,30
C:/Users/Manav/our_dataset/train_data\61\142.json,30
C:/Users/Manav/our_dataset/train_data\61\143.json,30
C:/Users/Manav/our_dataset/train_data\61\144.json,30
C:/Users/Manav/our_dataset/train_data\61\145.json,30
C:/Users/Manav/our_dataset/train_data\61\146.json,30
C:/Users/Manav/our_dataset/train_data\61\147.json,30
C:/Users/Manav/our_dataset/train_data\61\148.json,30
C:/Users/Manav/our_dataset/train_data\61\149.json,30
C:/Users/Manav/our_dataset/train_data\61\150.json,30
C:/Users/Manav/our_dataset/train_data\62\001.json,29
C:/Users/Manav/our_dataset/train_data\62\002.json,30
C:/Users/Manav/our_dataset/train_data\62\003.json,29
C:/Users/Manav/our_dataset/train_data\62\004.json,29
C:/Users/Manav/our_dataset/train_data\62\005.json,28
C:/Users/Manav/our_dataset/train_data\62\006.json,28
C:/Users/Manav/our_dataset/train_data\62\007.json,29
C:/Users/Manav/our_dataset/train_data\62\008.json,28
C:/Users/Manav/our_dataset/train_data\62\009.json,28
C:/Users/Manav/our_dataset/train_data\62\010.json,28
C:/Users/Manav/our_dataset/train_data\62\011.json,28
C:/Users/Manav/our_dataset/train_data\62\012.json,29
C:/Users/Manav/our_dataset/train_data\62\013.json,30
C:/Users/Manav/our_dataset/train_data\62\014.json,29
C:/Users/Manav/our_dataset/train_data\62\015.json,28
C:/Users/Manav/our_dataset/train_data\62\016.json,28
C:/Users/Manav/our_dataset/train_data\62\017.json,28
C:/Users/Manav/our_dataset/train_data\62\018.json,28
C:/Users/Manav/our_dataset/train_data\62\019.json,28
C:/Users/Manav/our_dataset/train_data\62\020.json,28
C:/Users/Manav/our_dataset/train_data\62\021.json,28
C:/Users/Manav/our_dataset/train_data\62\022.json,28
C:/Users/Manav/our_dataset/train_data\62\023.json,27
C:/Users/Manav/our_dataset/train_data\62\024.json,26
C:/Users/Manav/our_dataset/train_data\62\025.json,26
C:/Users/Manav/our_dataset/train_data\62\026.json,26
C:/Users/Manav/our_dataset/train_data\62\027.json,26
C:/Users/Manav/our_dataset/train_data\62\028.json,26
C:/Users/Manav/our_dataset/train_data\62\029.json,25
C:/Users/Manav/our_dataset/train_data\62\030.json,26
C:/Users/Manav/our_dataset/train_data\62\031.json,27
C:/Users/Manav/our_dataset/train_data\62\032.json,27
C:/Users/Manav/our_dataset/train_data\62\033.json,27
C:/Users/Manav/our_dataset/train_data\62\034.json,27
C:/Users/Manav/our_dataset/train_data\62\035.json,27
C:/Users/Manav/our_dataset/train_data\62\036.json,26
C:/Users/Manav/our_dataset/train_data\62\037.json,26
C:/Users/Manav/our_dataset/train_data\62\038.json,26
C:/Users/Manav/our_dataset/train_data\62\039.json,27
C:/Users/Manav/our_dataset/train_data\62\040.json,27
C:/Users/Manav/our_dataset/train_data\62\041.json,27
C:/Users/Manav/our_dataset/train_data\62\042.json,27
C:/Users/Manav/our_dataset/train_data\62\043.json,27
C:/Users/Manav/our_dataset/train_data\62\044.json,27
C:/Users/Manav/our_dataset/train_data\62\045.json,27
C:/Users/Manav/our_dataset/train_data\62\046.json,26
C:/Users/Manav/our_dataset/train_data\62\047.json,26
C:/Users/Manav/our_dataset/train_data\62\048.json,26
C:/Users/Manav/our_dataset/train_data\62\049.json,26
C:/Users/Manav/our_dataset/train_data\62\050.json,26
C:/Users/Manav/our_dataset/train_data\62\051.json,26
C:/Users/Manav/our_dataset/train_data\62\052.json,26
C:/Users/Manav/our_dataset/train_data\62\053.json,26
C:/Users/Manav/our_dataset/train_data\62\054.json,25
C:/Users/Manav/our_dataset/train_data\62\055.json,25
C:/Users/Manav/our_dataset/train_data\62\056.json,25
C:/Users/Manav/our_dataset/train_data\62\057.json,25
C:/Users/Manav/our_dataset/train_data\62\058.json,25
C:/Users/Manav/our_dataset/train_data\62\059.json,26
C:/Users/Manav/our_dataset/train_data\62\060.json,26
C:/Users/Manav/our_dataset/train_data\62\061.json,26
C:/Users/Manav/our_dataset/train_data\62\062.json,26
C:/Users/Manav/our_dataset/train_data\62\063.json,26
C:/Users/Manav/our_dataset/train_data\62\064.json,26
C:/Users/Manav/our_dataset/train_data\62\065.json,26
C:/Users/Manav/our_dataset/train_data\62\066.json,26
C:/Users/Manav/our_dataset/train_data\62\067.json,27
C:/Users/Manav/our_dataset/train_data\62\068.json,26
C:/Users/Manav/our_dataset/train_data\62\069.json,27
C:/Users/Manav/our_dataset/train_data\62\070.json,27
C:/Users/Manav/our_dataset/train_data\62\071.json,27
C:/Users/Manav/our_dataset/train_data\62\072.json,27
C:/Users/Manav/our_dataset/train_data\62\073.json,27
C:/Users/Manav/our_dataset/train_data\62\074.json,27
C:/Users/Manav/our_dataset/train_data\62\075.json,27
C:/Users/Manav/our_dataset/train_data\62\076.json,27
C:/Users/Manav/our_dataset/train_data\62\077.json,27
C:/Users/Manav/our_dataset/train_data\62\078.json,27
C:/Users/Manav/our_dataset/train_data\62\079.json,27
C:/Users/Manav/our_dataset/train_data\62\080.json,27
C:/Users/Manav/our_dataset/train_data\62\081.json,28
C:/Users/Manav/our_dataset/train_data\62\082.json,29
C:/Users/Manav/our_dataset/train_data\62\083.json,29
C:/Users/Manav/our_dataset/train_data\62\084.json,28
C:/Users/Manav/our_dataset/train_data\62\085.json,28
C:/Users/Manav/our_dataset/train_data\62\086.json,28
C:/Users/Manav/our_dataset/train_data\62\087.json,28
C:/Users/Manav/our_dataset/train_data\62\088.json,27
C:/Users/Manav/our_dataset/train_data\62\089.json,27
C:/Users/Manav/our_dataset/train_data\62\090.json,27
C:/Users/Manav/our_dataset/train_data\62\091.json,27
C:/Users/Manav/our_dataset/train_data\62\092.json,27
C:/Users/Manav/our_dataset/train_data\62\093.json,27
C:/Users/Manav/our_dataset/train_data\62\094.json,27
C:/Users/Manav/our_dataset/train_data\62\095.json,28
C:/Users/Manav/our_dataset/train_data\62\096.json,28
C:/Users/Manav/our_dataset/train_data\62\097.json,28
C:/Users/Manav/our_dataset/train_data\62\098.json,28
C:/Users/Manav/our_dataset/train_data\62\099.json,28
C:/Users/Manav/our_dataset/train_data\62\100.json,28
C:/Users/Manav/our_dataset/train_data\62\101.json,28
C:/Users/Manav/our_dataset/train_data\62\102.json,28
C:/Users/Manav/our_dataset/train_data\62\103.json,27
C:/Users/Manav/our_dataset/train_data\62\104.json,27
C:/Users/Manav/our_dataset/train_data\62\105.json,27
C:/Users/Manav/our_dataset/train_data\62\106.json,27
C:/Users/Manav/our_dataset/train_data\62\107.json,28
C:/Users/Manav/our_dataset/train_data\62\108.json,28
C:/Users/Manav/our_dataset/train_data\62\109.json,28
C:/Users/Manav/our_dataset/train_data\62\110.json,28
C:/Users/Manav/our_dataset/train_data\62\111.json,28
C:/Users/Manav/our_dataset/train_data\62\112.json,28
C:/Users/Manav/our_dataset/train_data\62\113.json,28
C:/Users/Manav/our_dataset/train_data\62\114.json,28
C:/Users/Manav/our_dataset/train_data\62\115.json,28
C:/Users/Manav/our_dataset/train_data\62\116.json,28
C:/Users/Manav/our_dataset/train_data\62\117.json,28
C:/Users/Manav/our_dataset/train_data\62\118.json,28
C:/Users/Manav/our_dataset/train_data\62\119.json,28
C:/Users/Manav/our_dataset/train_data\62\120.json,28
C:/Users/Manav/our_dataset/train_data\62\121.json,28
C:/Users/Manav/our_dataset/train_data\62\122.json,28
C:/Users/Manav/our_dataset/train_data\62\123.json,28
C:/Users/Manav/our_dataset/train_data\62\124.json,28
C:/Users/Manav/our_dataset/train_data\62\125.json,28
C:/Users/Manav/our_dataset/train_data\62\126.json,28
C:/Users/Manav/our_dataset/train_data\62\127.json,29
C:/Users/Manav/our_dataset/train_data\62\128.json,29
C:/Users/Manav/our_dataset/train_data\62\129.json,29
C:/Users/Manav/our_dataset/train_data\62\130.json,29
C:/Users/Manav/our_dataset/train_data\62\131.json,29
C:/Users/Manav/our_dataset/train_data\62\132.json,29
C:/Users/Manav/our_dataset/train_data\62\133.json,29
C:/Users/Manav/our_dataset/train_data\62\134.json,29
C:/Users/Manav/our_dataset/train_data\62\135.json,30
C:/Users/Manav/our_dataset/train_data\62\136.json,30
C:/Users/Manav/our_dataset/train_data\62\137.json,30
C:/Users/Manav/our_dataset/train_data\62\138.json,30
C:/Users/Manav/our_dataset/train_data\62\139.json,30
C:/Users/Manav/our_dataset/train_data\62\140.json,30
C:/Users/Manav/our_dataset/train_data\62\141.json,31
C:/Users/Manav/our_dataset/train_data\62\142.json,31
C:/Users/Manav/our_dataset/train_data\62\143.json,31
C:/Users/Manav/our_dataset/train_data\62\144.json,31
C:/Users/Manav/our_dataset/train_data\62\145.json,31
C:/Users/Manav/our_dataset/train_data\62\146.json,31
C:/Users/Manav/our_dataset/train_data\62\147.json,31
C:/Users/Manav/our_dataset/train_data\62\148.json,31
C:/Users/Manav/our_dataset/train_data\62\149.json,31
C:/Users/Manav/our_dataset/train_data\62\150.json,31
C:/Users/Manav/our_dataset/train_data\63\001.json,36
C:/Users/Manav/our_dataset/train_data\63\002.json,36
C:/Users/Manav/our_dataset/train_data\63\003.json,36
C:/Users/Manav/our_dataset/train_data\63\004.json,36
C:/Users/Manav/our_dataset/train_data\63\005.json,37
C:/Users/Manav/our_dataset/train_data\63\006.json,37
C:/Users/Manav/our_dataset/train_data\63\007.json,38
C:/Users/Manav/our_dataset/train_data\63\008.json,38
C:/Users/Manav/our_dataset/train_data\63\009.json,38
C:/Users/Manav/our_dataset/train_data\63\010.json,38
C:/Users/Manav/our_dataset/train_data\63\011.json,36
C:/Users/Manav/our_dataset/train_data\63\012.json,36
C:/Users/Manav/our_dataset/train_data\63\013.json,36
C:/Users/Manav/our_dataset/train_data\63\014.json,36
C:/Users/Manav/our_dataset/train_data\63\015.json,37
C:/Users/Manav/our_dataset/train_data\63\016.json,36
C:/Users/Manav/our_dataset/train_data\63\017.json,36
C:/Users/Manav/our_dataset/train_data\63\018.json,36
C:/Users/Manav/our_dataset/train_data\63\019.json,36
C:/Users/Manav/our_dataset/train_data\63\020.json,36
C:/Users/Manav/our_dataset/train_data\63\021.json,36
C:/Users/Manav/our_dataset/train_data\63\022.json,36
C:/Users/Manav/our_dataset/train_data\63\023.json,36
C:/Users/Manav/our_dataset/train_data\63\024.json,36
C:/Users/Manav/our_dataset/train_data\63\025.json,36
C:/Users/Manav/our_dataset/train_data\63\026.json,36
C:/Users/Manav/our_dataset/train_data\63\027.json,36
C:/Users/Manav/our_dataset/train_data\63\028.json,36
C:/Users/Manav/our_dataset/train_data\63\029.json,36
C:/Users/Manav/our_dataset/train_data\63\030.json,36
C:/Users/Manav/our_dataset/train_data\63\031.json,36
C:/Users/Manav/our_dataset/train_data\63\032.json,36
C:/Users/Manav/our_dataset/train_data\63\033.json,36
C:/Users/Manav/our_dataset/train_data\63\034.json,36
C:/Users/Manav/our_dataset/train_data\63\035.json,35
C:/Users/Manav/our_dataset/train_data\63\036.json,37
C:/Users/Manav/our_dataset/train_data\63\037.json,37
C:/Users/Manav/our_dataset/train_data\63\038.json,37
C:/Users/Manav/our_dataset/train_data\63\039.json,37
C:/Users/Manav/our_dataset/train_data\63\040.json,37
C:/Users/Manav/our_dataset/train_data\63\041.json,37
C:/Users/Manav/our_dataset/train_data\63\042.json,37
C:/Users/Manav/our_dataset/train_data\63\043.json,36
C:/Users/Manav/our_dataset/train_data\63\044.json,36
C:/Users/Manav/our_dataset/train_data\63\045.json,36
C:/Users/Manav/our_dataset/train_data\63\046.json,36
C:/Users/Manav/our_dataset/train_data\63\047.json,36
C:/Users/Manav/our_dataset/train_data\63\048.json,35
C:/Users/Manav/our_dataset/train_data\63\049.json,35
C:/Users/Manav/our_dataset/train_data\63\050.json,35
C:/Users/Manav/our_dataset/train_data\63\051.json,35
C:/Users/Manav/our_dataset/train_data\63\052.json,36
C:/Users/Manav/our_dataset/train_data\63\053.json,36
C:/Users/Manav/our_dataset/train_data\63\054.json,36
C:/Users/Manav/our_dataset/train_data\63\055.json,37
C:/Users/Manav/our_dataset/train_data\63\056.json,38
C:/Users/Manav/our_dataset/train_data\63\057.json,36
C:/Users/Manav/our_dataset/train_data\63\058.json,36
C:/Users/Manav/our_dataset/train_data\63\059.json,36
C:/Users/Manav/our_dataset/train_data\63\060.json,36
C:/Users/Manav/our_dataset/train_data\63\061.json,37
C:/Users/Manav/our_dataset/train_data\63\062.json,37
C:/Users/Manav/our_dataset/train_data\63\063.json,37
C:/Users/Manav/our_dataset/train_data\63\064.json,38
C:/Users/Manav/our_dataset/train_data\63\065.json,38
C:/Users/Manav/our_dataset/train_data\63\066.json,37
C:/Users/Manav/our_dataset/train_data\63\067.json,37
C:/Users/Manav/our_dataset/train_data\63\068.json,37
C:/Users/Manav/our_dataset/train_data\63\069.json,37
C:/Users/Manav/our_dataset/train_data\63\070.json,39
C:/Users/Manav/our_dataset/train_data\63\071.json,39
C:/Users/Manav/our_dataset/train_data\63\072.json,39
C:/Users/Manav/our_dataset/train_data\63\073.json,39
C:/Users/Manav/our_dataset/train_data\63\074.json,39
C:/Users/Manav/our_dataset/train_data\63\075.json,39
C:/Users/Manav/our_dataset/train_data\63\076.json,39
C:/Users/Manav/our_dataset/train_data\63\077.json,39
C:/Users/Manav/our_dataset/train_data\63\078.json,41
C:/Users/Manav/our_dataset/train_data\63\079.json,41
C:/Users/Manav/our_dataset/train_data\63\080.json,41
C:/Users/Manav/our_dataset/train_data\63\081.json,41
C:/Users/Manav/our_dataset/train_data\63\082.json,41
C:/Users/Manav/our_dataset/train_data\63\083.json,41
C:/Users/Manav/our_dataset/train_data\63\084.json,41
C:/Users/Manav/our_dataset/train_data\63\085.json,41
C:/Users/Manav/our_dataset/train_data\63\086.json,41
C:/Users/Manav/our_dataset/train_data\63\087.json,41
C:/Users/Manav/our_dataset/train_data\63\088.json,41
C:/Users/Manav/our_dataset/train_data\63\089.json,41
C:/Users/Manav/our_dataset/train_data\63\090.json,40
C:/Users/Manav/our_dataset/train_data\63\091.json,40
C:/Users/Manav/our_dataset/train_data\63\092.json,40
C:/Users/Manav/our_dataset/train_data\63\093.json,39
C:/Users/Manav/our_dataset/train_data\63\094.json,36
C:/Users/Manav/our_dataset/train_data\63\095.json,36
C:/Users/Manav/our_dataset/train_data\63\096.json,36
C:/Users/Manav/our_dataset/train_data\63\097.json,36
C:/Users/Manav/our_dataset/train_data\63\098.json,36
C:/Users/Manav/our_dataset/train_data\63\099.json,36
C:/Users/Manav/our_dataset/train_data\63\100.json,36
C:/Users/Manav/our_dataset/train_data\63\101.json,36
C:/Users/Manav/our_dataset/train_data\63\102.json,36
C:/Users/Manav/our_dataset/train_data\63\103.json,36
C:/Users/Manav/our_dataset/train_data\63\104.json,36
C:/Users/Manav/our_dataset/train_data\63\105.json,36
C:/Users/Manav/our_dataset/train_data\63\106.json,36
C:/Users/Manav/our_dataset/train_data\63\107.json,35
C:/Users/Manav/our_dataset/train_data\63\108.json,35
C:/Users/Manav/our_dataset/train_data\63\109.json,35
C:/Users/Manav/our_dataset/train_data\63\110.json,35
C:/Users/Manav/our_dataset/train_data\63\111.json,35
C:/Users/Manav/our_dataset/train_data\63\112.json,35
C:/Users/Manav/our_dataset/train_data\63\113.json,35
C:/Users/Manav/our_dataset/train_data\63\114.json,35
C:/Users/Manav/our_dataset/train_data\63\115.json,35
C:/Users/Manav/our_dataset/train_data\63\116.json,35
C:/Users/Manav/our_dataset/train_data\63\117.json,35
C:/Users/Manav/our_dataset/train_data\63\118.json,35
C:/Users/Manav/our_dataset/train_data\63\119.json,35
C:/Users/Manav/our_dataset/train_data\63\120.json,35
C:/Users/Manav/our_dataset/train_data\63\121.json,35
C:/Users/Manav/our_dataset/train_data\63\122.json,35
C:/Users/Manav/our_dataset/train_data\63\123.json,35
C:/Users/Manav/our_dataset/train_data\63\124.json,35
C:/Users/Manav/our_dataset/train_data\63\125.json,35
C:/Users/Manav/our_dataset/train_data\63\126.json,35
C:/Users/Manav/our_dataset/train_data\63\127.json,35
C:/Users/Manav/our_dataset/train_data\63\128.json,35
C:/Users/Manav/our_dataset/train_data\63\129.json,35
C:/Users/Manav/our_dataset/train_data\63\130.json,35
C:/Users/Manav/our_dataset/train_data\63\131.json,36
C:/Users/Manav/our_dataset/train_data\63\132.json,36
C:/Users/Manav/our_dataset/train_data\63\133.json,36
C:/Users/Manav/our_dataset/train_data\63\134.json,36
C:/Users/Manav/our_dataset/train_data\63\135.json,36
C:/Users/Manav/our_dataset/train_data\63\136.json,35
C:/Users/Manav/our_dataset/train_data\63\137.json,35
C:/Users/Manav/our_dataset/train_data\63\138.json,35
C:/Users/Manav/our_dataset/train_data\63\139.json,34
C:/Users/Manav/our_dataset/train_data\63\140.json,34
C:/Users/Manav/our_dataset/train_data\63\141.json,34
C:/Users/Manav/our_dataset/train_data\63\142.json,34
C:/Users/Manav/our_dataset/train_data\63\143.json,34
C:/Users/Manav/our_dataset/train_data\63\144.json,34
C:/Users/Manav/our_dataset/train_data\63\145.json,35
C:/Users/Manav/our_dataset/train_data\63\146.json,35
C:/Users/Manav/our_dataset/train_data\63\147.json,35
C:/Users/Manav/our_dataset/train_data\63\148.json,35
C:/Users/Manav/our_dataset/train_data\63\149.json,35
C:/Users/Manav/our_dataset/train_data\63\150.json,35
C:/Users/Manav/our_dataset/train_data\66\001.json,37
C:/Users/Manav/our_dataset/train_data\66\002.json,37
C:/Users/Manav/our_dataset/train_data\66\003.json,37
C:/Users/Manav/our_dataset/train_data\66\004.json,37
C:/Users/Manav/our_dataset/train_data\66\005.json,37
C:/Users/Manav/our_dataset/train_data\66\006.json,37
C:/Users/Manav/our_dataset/train_data\66\007.json,37
C:/Users/Manav/our_dataset/train_data\66\008.json,37
C:/Users/Manav/our_dataset/train_data\66\009.json,37
C:/Users/Manav/our_dataset/train_data\66\010.json,38
C:/Users/Manav/our_dataset/train_data\66\011.json,38
C:/Users/Manav/our_dataset/train_data\66\012.json,38
C:/Users/Manav/our_dataset/train_data\66\013.json,38
C:/Users/Manav/our_dataset/train_data\66\014.json,38
C:/Users/Manav/our_dataset/train_data\66\015.json,38
C:/Users/Manav/our_dataset/train_data\66\016.json,38
C:/Users/Manav/our_dataset/train_data\66\017.json,38
C:/Users/Manav/our_dataset/train_data\66\018.json,39
C:/Users/Manav/our_dataset/train_data\66\019.json,39
C:/Users/Manav/our_dataset/train_data\66\020.json,39
C:/Users/Manav/our_dataset/train_data\66\021.json,39
C:/Users/Manav/our_dataset/train_data\66\022.json,39
C:/Users/Manav/our_dataset/train_data\66\023.json,39
C:/Users/Manav/our_dataset/train_data\66\024.json,39
C:/Users/Manav/our_dataset/train_data\66\025.json,39
C:/Users/Manav/our_dataset/train_data\66\026.json,39
C:/Users/Manav/our_dataset/train_data\66\027.json,39
C:/Users/Manav/our_dataset/train_data\66\028.json,39
C:/Users/Manav/our_dataset/train_data\66\029.json,38
C:/Users/Manav/our_dataset/train_data\66\030.json,38
C:/Users/Manav/our_dataset/train_data\66\031.json,38
C:/Users/Manav/our_dataset/train_data\66\032.json,38
C:/Users/Manav/our_dataset/train_data\66\033.json,38
C:/Users/Manav/our_dataset/train_data\66\034.json,38
C:/Users/Manav/our_dataset/train_data\66\035.json,38
C:/Users/Manav/our_dataset/train_data\66\036.json,37
C:/Users/Manav/our_dataset/train_data\66\037.json,37
C:/Users/Manav/our_dataset/train_data\66\038.json,37
C:/Users/Manav/our_dataset/train_data\66\039.json,37
C:/Users/Manav/our_dataset/train_data\66\040.json,37
C:/Users/Manav/our_dataset/train_data\66\041.json,37
C:/Users/Manav/our_dataset/train_data\66\042.json,37
C:/Users/Manav/our_dataset/train_data\66\043.json,37
C:/Users/Manav/our_dataset/train_data\66\044.json,37
C:/Users/Manav/our_dataset/train_data\66\045.json,36
C:/Users/Manav/our_dataset/train_data\66\046.json,36
C:/Users/Manav/our_dataset/train_data\66\047.json,35
C:/Users/Manav/our_dataset/train_data\66\048.json,35
C:/Users/Manav/our_dataset/train_data\66\049.json,35
C:/Users/Manav/our_dataset/train_data\66\050.json,35
C:/Users/Manav/our_dataset/train_data\66\051.json,35
C:/Users/Manav/our_dataset/train_data\66\052.json,35
C:/Users/Manav/our_dataset/train_data\66\053.json,35
C:/Users/Manav/our_dataset/train_data\66\054.json,35
C:/Users/Manav/our_dataset/train_data\66\055.json,35
C:/Users/Manav/our_dataset/train_data\66\056.json,34
C:/Users/Manav/our_dataset/train_data\66\057.json,34
C:/Users/Manav/our_dataset/train_data\66\058.json,34
C:/Users/Manav/our_dataset/train_data\66\059.json,34
C:/Users/Manav/our_dataset/train_data\66\060.json,34
C:/Users/Manav/our_dataset/train_data\66\061.json,35
C:/Users/Manav/our_dataset/train_data\66\062.json,35
C:/Users/Manav/our_dataset/train_data\66\063.json,35
C:/Users/Manav/our_dataset/train_data\66\064.json,35
C:/Users/Manav/our_dataset/train_data\66\065.json,35
C:/Users/Manav/our_dataset/train_data\66\066.json,36
C:/Users/Manav/our_dataset/train_data\66\067.json,36
C:/Users/Manav/our_dataset/train_data\66\068.json,36
C:/Users/Manav/our_dataset/train_data\66\069.json,37
C:/Users/Manav/our_dataset/train_data\66\070.json,37
C:/Users/Manav/our_dataset/train_data\66\071.json,37
C:/Users/Manav/our_dataset/train_data\66\072.json,37
C:/Users/Manav/our_dataset/train_data\66\073.json,37
C:/Users/Manav/our_dataset/train_data\66\074.json,37
C:/Users/Manav/our_dataset/train_data\66\075.json,36
C:/Users/Manav/our_dataset/train_data\66\076.json,36
C:/Users/Manav/our_dataset/train_data\66\077.json,37
C:/Users/Manav/our_dataset/train_data\66\078.json,37
C:/Users/Manav/our_dataset/train_data\66\079.json,37
C:/Users/Manav/our_dataset/train_data\66\080.json,37
C:/Users/Manav/our_dataset/train_data\66\081.json,37
C:/Users/Manav/our_dataset/train_data\66\082.json,37
C:/Users/Manav/our_dataset/train_data\66\083.json,37
C:/Users/Manav/our_dataset/train_data\66\084.json,36
C:/Users/Manav/our_dataset/train_data\66\085.json,36
C:/Users/Manav/our_dataset/train_data\66\086.json,36
C:/Users/Manav/our_dataset/train_data\66\087.json,36
C:/Users/Manav/our_dataset/train_data\66\088.json,36
C:/Users/Manav/our_dataset/train_data\66\089.json,35
C:/Users/Manav/our_dataset/train_data\66\090.json,35
C:/Users/Manav/our_dataset/train_data\66\091.json,35
C:/Users/Manav/our_dataset/train_data\66\092.json,35
C:/Users/Manav/our_dataset/train_data\66\093.json,35
C:/Users/Manav/our_dataset/train_data\66\094.json,36
C:/Users/Manav/our_dataset/train_data\66\095.json,36
C:/Users/Manav/our_dataset/train_data\66\096.json,36
C:/Users/Manav/our_dataset/train_data\66\097.json,36
C:/Users/Manav/our_dataset/train_data\66\098.json,36
C:/Users/Manav/our_dataset/train_data\66\099.json,36
C:/Users/Manav/our_dataset/train_data\66\100.json,36
C:/Users/Manav/our_dataset/train_data\66\101.json,36
C:/Users/Manav/our_dataset/train_data\66\102.json,36
C:/Users/Manav/our_dataset/train_data\66\103.json,35
C:/Users/Manav/our_dataset/train_data\66\104.json,35
C:/Users/Manav/our_dataset/train_data\66\105.json,35
C:/Users/Manav/our_dataset/train_data\66\106.json,35
C:/Users/Manav/our_dataset/train_data\66\107.json,35
C:/Users/Manav/our_dataset/train_data\66\108.json,35
C:/Users/Manav/our_dataset/train_data\66\109.json,34
C:/Users/Manav/our_dataset/train_data\66\110.json,35
C:/Users/Manav/our_dataset/train_data\66\111.json,34
C:/Users/Manav/our_dataset/train_data\66\112.json,34
C:/Users/Manav/our_dataset/train_data\66\113.json,34
C:/Users/Manav/our_dataset/train_data\66\114.json,34
C:/Users/Manav/our_dataset/train_data\66\115.json,34
C:/Users/Manav/our_dataset/train_data\66\116.json,34
C:/Users/Manav/our_dataset/train_data\66\117.json,34
C:/Users/Manav/our_dataset/train_data\66\118.json,35
C:/Users/Manav/our_dataset/train_data\66\119.json,35
C:/Users/Manav/our_dataset/train_data\66\120.json,35
C:/Users/Manav/our_dataset/train_data\66\121.json,35
C:/Users/Manav/our_dataset/train_data\66\122.json,35
C:/Users/Manav/our_dataset/train_data\66\123.json,35
C:/Users/Manav/our_dataset/train_data\66\124.json,36
C:/Users/Manav/our_dataset/train_data\66\125.json,36
C:/Users/Manav/our_dataset/train_data\66\126.json,36
C:/Users/Manav/our_dataset/train_data\66\127.json,36
C:/Users/Manav/our_dataset/train_data\66\128.json,36
